user_id,path
3t2kphthps,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":848},{""x"":2,""y"":0,""t"":1025},{""x"":3,""y"":0,""t"":1182},{""x"":4,""y"":0,""t"":1340},{""x"":5,""y"":0,""t"":1543},{""x"":6,""y"":0,""t"":2040},{""x"":6,""y"":1,""t"":2287},{""x"":6,""y"":2,""t"":2512},{""x"":7,""y"":2,""t"":2714},{""x"":7,""y"":3,""t"":3075},{""x"":7,""y"":4,""t"":3230},{""x"":7,""y"":5,""t"":3410},{""x"":7,""y"":6,""t"":3593},{""x"":7,""y"":7,""t"":4109},{""x"":6,""y"":7,""t"":4402},{""x"":6,""y"":6,""t"":4897},{""x"":6,""y"":5,""t"":5190},{""x"":5,""y"":5,""t"":6473},{""x"":5,""y"":4,""t"":6764},{""x"":4,""y"":4,""t"":7082},{""x"":3,""y"":4,""t"":7393},{""x"":3,""y"":3,""t"":7822},{""x"":4,""y"":3,""t"":8523},{""x"":5,""y"":3,""t"":8722},{""x"":6,""y"":3,""t"":8923},{""x"":6,""y"":4,""t"":9215},{""x"":6,""y"":3,""t"":9580},{""x"":6,""y"":2,""t"":9780},{""x"":6,""y"":1,""t"":10162},{""x"":5,""y"":1,""t"":10453},{""x"":4,""y"":1,""t"":10790},{""x"":4,""y"":2,""t"":11944},{""x"":5,""y"":2,""t"":12141},{""x"":4,""y"":2,""t"":12432},{""x"":3,""y"":2,""t"":12793},{""x"":2,""y"":2,""t"":12973},{""x"":2,""y"":3,""t"":13220},{""x"":1,""y"":3,""t"":13491},{""x"":0,""y"":3,""t"":13917},{""x"":0,""y"":4,""t"":14187},{""x"":1,""y"":4,""t"":14458},{""x"":1,""y"":5,""t"":14840},{""x"":0,""y"":5,""t"":15114},{""x"":0,""y"":6,""t"":15403},{""x"":1,""y"":6,""t"":15695},{""x"":1,""y"":7,""t"":16348},{""x"":0,""y"":7,""t"":16753},{""x"":1,""y"":7,""t"":17001},{""x"":2,""y"":7,""t"":17203},{""x"":3,""y"":7,""t"":17383},{""x"":3,""y"":6,""t"":17676},{""x"":2,""y"":6,""t"":17968},{""x"":3,""y"":6,""t"":18148},{""x"":4,""y"":6,""t"":18328}]"
zzmrd6cr4x,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":2090},{""x"":2,""y"":0,""t"":2280},{""x"":3,""y"":0,""t"":2447},{""x"":4,""y"":0,""t"":2596},{""x"":5,""y"":0,""t"":2790},{""x"":6,""y"":0,""t"":3018},{""x"":6,""y"":1,""t"":3756},{""x"":5,""y"":1,""t"":4086},{""x"":4,""y"":1,""t"":4290},{""x"":4,""y"":2,""t"":4878},{""x"":3,""y"":2,""t"":5038},{""x"":2,""y"":2,""t"":5480},{""x"":3,""y"":2,""t"":7280},{""x"":4,""y"":2,""t"":7397},{""x"":5,""y"":2,""t"":7546},{""x"":6,""y"":2,""t"":7710},{""x"":7,""y"":2,""t"":8147},{""x"":7,""y"":3,""t"":8795},{""x"":7,""y"":4,""t"":10667},{""x"":7,""y"":5,""t"":10876},{""x"":7,""y"":6,""t"":11114},{""x"":7,""y"":7,""t"":11313},{""x"":6,""y"":7,""t"":11599},{""x"":6,""y"":6,""t"":11856},{""x"":6,""y"":5,""t"":12545},{""x"":6,""y"":4,""t"":13491},{""x"":6,""y"":3,""t"":13791},{""x"":5,""y"":3,""t"":14090},{""x"":5,""y"":4,""t"":14482},{""x"":5,""y"":5,""t"":15275},{""x"":5,""y"":4,""t"":15589},{""x"":4,""y"":4,""t"":15796},{""x"":3,""y"":4,""t"":16357},{""x"":3,""y"":3,""t"":16606},{""x"":4,""y"":3,""t"":17001},{""x"":3,""y"":3,""t"":17206},{""x"":2,""y"":3,""t"":17371},{""x"":1,""y"":3,""t"":18336},{""x"":0,""y"":3,""t"":18966},{""x"":0,""y"":4,""t"":19326},{""x"":1,""y"":4,""t"":19701},{""x"":1,""y"":5,""t"":20497},{""x"":0,""y"":5,""t"":20658},{""x"":0,""y"":6,""t"":21514},{""x"":1,""y"":6,""t"":21739},{""x"":1,""y"":7,""t"":22490},{""x"":0,""y"":7,""t"":22667},{""x"":1,""y"":7,""t"":23059},{""x"":2,""y"":7,""t"":23205},{""x"":3,""y"":7,""t"":23857},{""x"":3,""y"":6,""t"":24215},{""x"":4,""y"":6,""t"":24739},{""x"":3,""y"":6,""t"":24932},{""x"":2,""y"":6,""t"":25097}]"
7bger51qgs,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":8385},{""x"":2,""y"":0,""t"":8747},{""x"":3,""y"":0,""t"":9103},{""x"":4,""y"":0,""t"":9853},{""x"":5,""y"":0,""t"":10365},{""x"":6,""y"":0,""t"":10779},{""x"":6,""y"":1,""t"":11547},{""x"":6,""y"":2,""t"":12161},{""x"":7,""y"":2,""t"":12869},{""x"":7,""y"":3,""t"":13528},{""x"":7,""y"":4,""t"":13891},{""x"":7,""y"":5,""t"":14242},{""x"":7,""y"":6,""t"":14644},{""x"":7,""y"":7,""t"":15311},{""x"":6,""y"":7,""t"":15800},{""x"":6,""y"":6,""t"":16237},{""x"":6,""y"":5,""t"":16960},{""x"":6,""y"":4,""t"":17576},{""x"":6,""y"":3,""t"":18137},{""x"":5,""y"":3,""t"":18777},{""x"":5,""y"":4,""t"":19802},{""x"":5,""y"":5,""t"":20814},{""x"":5,""y"":4,""t"":21108},{""x"":4,""y"":4,""t"":25547},{""x"":4,""y"":3,""t"":26201},{""x"":4,""y"":2,""t"":27752},{""x"":5,""y"":2,""t"":28409},{""x"":5,""y"":1,""t"":29185},{""x"":4,""y"":1,""t"":29617},{""x"":4,""y"":2,""t"":30452},{""x"":3,""y"":2,""t"":30807},{""x"":3,""y"":3,""t"":32974},{""x"":3,""y"":4,""t"":33807},{""x"":3,""y"":3,""t"":34323},{""x"":3,""y"":2,""t"":37232},{""x"":2,""y"":2,""t"":37498},{""x"":2,""y"":3,""t"":37944},{""x"":1,""y"":3,""t"":38357},{""x"":0,""y"":3,""t"":39125},{""x"":0,""y"":4,""t"":39815},{""x"":0,""y"":5,""t"":40171},{""x"":1,""y"":5,""t"":44664},{""x"":1,""y"":4,""t"":45554},{""x"":1,""y"":5,""t"":46096},{""x"":0,""y"":5,""t"":49415},{""x"":0,""y"":6,""t"":50445},{""x"":0,""y"":7,""t"":51896},{""x"":1,""y"":7,""t"":52326},{""x"":1,""y"":6,""t"":52771},{""x"":2,""y"":6,""t"":53183},{""x"":2,""y"":7,""t"":53693},{""x"":3,""y"":7,""t"":54237},{""x"":3,""y"":6,""t"":54656},{""x"":4,""y"":6,""t"":55130}]"
gxj485z1ph,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":2224},{""x"":2,""y"":0,""t"":2506},{""x"":3,""y"":0,""t"":2733},{""x"":4,""y"":0,""t"":2965},{""x"":5,""y"":0,""t"":3220},{""x"":6,""y"":0,""t"":3494},{""x"":6,""y"":1,""t"":3891},{""x"":6,""y"":2,""t"":4805},{""x"":7,""y"":2,""t"":5078},{""x"":7,""y"":3,""t"":5731},{""x"":7,""y"":4,""t"":6052},{""x"":7,""y"":5,""t"":6361},{""x"":7,""y"":6,""t"":6613},{""x"":7,""y"":7,""t"":6868},{""x"":6,""y"":7,""t"":7160},{""x"":6,""y"":6,""t"":7418},{""x"":6,""y"":5,""t"":7670},{""x"":6,""y"":4,""t"":7945},{""x"":6,""y"":3,""t"":8282},{""x"":5,""y"":3,""t"":10156},{""x"":5,""y"":2,""t"":10464},{""x"":5,""y"":1,""t"":10706},{""x"":4,""y"":1,""t"":11001},{""x"":4,""y"":2,""t"":11297},{""x"":3,""y"":2,""t"":11571},{""x"":2,""y"":2,""t"":11837},{""x"":2,""y"":3,""t"":12189},{""x"":1,""y"":3,""t"":12386},{""x"":2,""y"":3,""t"":12944},{""x"":1,""y"":3,""t"":13290},{""x"":0,""y"":3,""t"":13574},{""x"":0,""y"":4,""t"":13930},{""x"":0,""y"":5,""t"":14244},{""x"":0,""y"":6,""t"":14472},{""x"":0,""y"":7,""t"":14702},{""x"":1,""y"":7,""t"":14937},{""x"":2,""y"":7,""t"":15178},{""x"":3,""y"":7,""t"":15455},{""x"":3,""y"":6,""t"":15915},{""x"":4,""y"":6,""t"":16217},{""x"":3,""y"":6,""t"":16423},{""x"":2,""y"":6,""t"":16725},{""x"":1,""y"":6,""t"":16962},{""x"":1,""y"":5,""t"":17304},{""x"":1,""y"":4,""t"":17650},{""x"":1,""y"":3,""t"":18636},{""x"":2,""y"":3,""t"":18786},{""x"":3,""y"":3,""t"":19063},{""x"":4,""y"":3,""t"":19358},{""x"":3,""y"":3,""t"":20159},{""x"":3,""y"":4,""t"":20416},{""x"":4,""y"":4,""t"":20526},{""x"":5,""y"":4,""t"":20862},{""x"":5,""y"":5,""t"":21441}]"
vpd61l3wm1,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":10223},{""x"":2,""y"":0,""t"":10722},{""x"":3,""y"":0,""t"":11120},{""x"":4,""y"":0,""t"":12051},{""x"":5,""y"":0,""t"":15148},{""x"":6,""y"":0,""t"":15563},{""x"":6,""y"":1,""t"":16096},{""x"":6,""y"":2,""t"":16546},{""x"":7,""y"":2,""t"":17478},{""x"":7,""y"":3,""t"":18976},{""x"":7,""y"":4,""t"":19376},{""x"":7,""y"":5,""t"":19575},{""x"":7,""y"":6,""t"":19808},{""x"":7,""y"":7,""t"":20842},{""x"":6,""y"":7,""t"":21587},{""x"":7,""y"":7,""t"":22204},{""x"":6,""y"":7,""t"":23103},{""x"":6,""y"":6,""t"":23785},{""x"":6,""y"":5,""t"":27779},{""x"":5,""y"":5,""t"":30238},{""x"":5,""y"":4,""t"":31741},{""x"":4,""y"":4,""t"":32156},{""x"":3,""y"":4,""t"":32506},{""x"":3,""y"":3,""t"":33121},{""x"":2,""y"":3,""t"":33587},{""x"":1,""y"":3,""t"":33953},{""x"":1,""y"":4,""t"":36300},{""x"":1,""y"":5,""t"":36749},{""x"":1,""y"":6,""t"":37133},{""x"":2,""y"":6,""t"":37614},{""x"":3,""y"":6,""t"":37948},{""x"":4,""y"":6,""t"":39296},{""x"":3,""y"":6,""t"":39914},{""x"":3,""y"":7,""t"":40328},{""x"":2,""y"":7,""t"":40911},{""x"":1,""y"":7,""t"":41144},{""x"":0,""y"":7,""t"":41493},{""x"":0,""y"":6,""t"":42675},{""x"":0,""y"":5,""t"":42874},{""x"":0,""y"":4,""t"":43125},{""x"":0,""y"":3,""t"":44440},{""x"":1,""y"":3,""t"":45321},{""x"":2,""y"":3,""t"":46303},{""x"":2,""y"":2,""t"":46803},{""x"":3,""y"":2,""t"":49049},{""x"":4,""y"":2,""t"":52910},{""x"":4,""y"":1,""t"":53492},{""x"":5,""y"":1,""t"":54008},{""x"":5,""y"":2,""t"":54657},{""x"":5,""y"":3,""t"":55501},{""x"":4,""y"":3,""t"":56654},{""x"":5,""y"":3,""t"":57187},{""x"":6,""y"":3,""t"":59868},{""x"":6,""y"":4,""t"":61998}]"
152laa12sg,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":2388},{""x"":2,""y"":0,""t"":2630},{""x"":3,""y"":0,""t"":2873},{""x"":4,""y"":0,""t"":3082},{""x"":5,""y"":0,""t"":3298},{""x"":6,""y"":0,""t"":3508},{""x"":6,""y"":1,""t"":4608},{""x"":5,""y"":1,""t"":5703},{""x"":4,""y"":1,""t"":6171},{""x"":4,""y"":2,""t"":10001},{""x"":5,""y"":2,""t"":12286},{""x"":6,""y"":2,""t"":12596},{""x"":7,""y"":2,""t"":12864},{""x"":7,""y"":3,""t"":14030},{""x"":7,""y"":4,""t"":14524},{""x"":7,""y"":5,""t"":14800},{""x"":7,""y"":6,""t"":15100},{""x"":7,""y"":7,""t"":15409},{""x"":6,""y"":7,""t"":16578},{""x"":6,""y"":6,""t"":17769},{""x"":6,""y"":5,""t"":19334},{""x"":6,""y"":4,""t"":19689},{""x"":6,""y"":3,""t"":19962},{""x"":5,""y"":3,""t"":21250},{""x"":5,""y"":4,""t"":22168},{""x"":5,""y"":5,""t"":24322},{""x"":5,""y"":4,""t"":25668},{""x"":4,""y"":4,""t"":27118},{""x"":4,""y"":3,""t"":29983},{""x"":3,""y"":3,""t"":32483},{""x"":3,""y"":2,""t"":33691},{""x"":2,""y"":2,""t"":34884},{""x"":2,""y"":3,""t"":36236},{""x"":3,""y"":3,""t"":38768},{""x"":3,""y"":4,""t"":39585},{""x"":3,""y"":3,""t"":40754},{""x"":2,""y"":3,""t"":41860},{""x"":1,""y"":3,""t"":42404},{""x"":0,""y"":3,""t"":42873},{""x"":0,""y"":4,""t"":44066},{""x"":1,""y"":4,""t"":45135},{""x"":1,""y"":5,""t"":46260},{""x"":1,""y"":6,""t"":47998},{""x"":0,""y"":6,""t"":50934},{""x"":0,""y"":5,""t"":51844},{""x"":0,""y"":6,""t"":52725},{""x"":0,""y"":7,""t"":53081},{""x"":1,""y"":7,""t"":54247},{""x"":2,""y"":7,""t"":54714},{""x"":3,""y"":7,""t"":55183},{""x"":3,""y"":6,""t"":56775},{""x"":4,""y"":6,""t"":58013},{""x"":3,""y"":6,""t"":59174},{""x"":2,""y"":6,""t"":59675}]"
fpm905miyh,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":4828},{""x"":2,""y"":0,""t"":6187},{""x"":3,""y"":0,""t"":6591},{""x"":4,""y"":0,""t"":6937},{""x"":4,""y"":1,""t"":7266},{""x"":4,""y"":2,""t"":7605},{""x"":3,""y"":2,""t"":7907},{""x"":2,""y"":2,""t"":8577},{""x"":2,""y"":3,""t"":8934},{""x"":1,""y"":3,""t"":9246},{""x"":0,""y"":3,""t"":17116},{""x"":0,""y"":4,""t"":19011},{""x"":1,""y"":4,""t"":19269},{""x"":1,""y"":5,""t"":20844},{""x"":0,""y"":5,""t"":21148},{""x"":0,""y"":6,""t"":28177},{""x"":0,""y"":7,""t"":28967},{""x"":1,""y"":7,""t"":29252},{""x"":2,""y"":7,""t"":29448},{""x"":3,""y"":7,""t"":29933},{""x"":3,""y"":6,""t"":30486},{""x"":4,""y"":6,""t"":30723},{""x"":3,""y"":6,""t"":30916},{""x"":2,""y"":6,""t"":31172},{""x"":1,""y"":6,""t"":31577},{""x"":1,""y"":5,""t"":31900},{""x"":1,""y"":4,""t"":32187},{""x"":1,""y"":3,""t"":32369},{""x"":2,""y"":3,""t"":33172},{""x"":3,""y"":3,""t"":33551},{""x"":3,""y"":4,""t"":33997},{""x"":4,""y"":4,""t"":34280},{""x"":4,""y"":3,""t"":34790},{""x"":5,""y"":3,""t"":35913},{""x"":5,""y"":4,""t"":36266},{""x"":5,""y"":5,""t"":36670},{""x"":6,""y"":5,""t"":37087},{""x"":6,""y"":6,""t"":37441},{""x"":6,""y"":7,""t"":37848},{""x"":7,""y"":7,""t"":38176},{""x"":7,""y"":6,""t"":38658},{""x"":7,""y"":5,""t"":38940},{""x"":7,""y"":4,""t"":39397},{""x"":7,""y"":3,""t"":39884},{""x"":7,""y"":2,""t"":40424},{""x"":6,""y"":2,""t"":40906},{""x"":5,""y"":2,""t"":41271},{""x"":5,""y"":1,""t"":41578},{""x"":5,""y"":0,""t"":41940},{""x"":6,""y"":0,""t"":42252},{""x"":6,""y"":1,""t"":42615},{""x"":6,""y"":2,""t"":42997},{""x"":6,""y"":3,""t"":43348},{""x"":6,""y"":4,""t"":43662}]"
tf7sk8oawl,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":1769},{""x"":2,""y"":0,""t"":2017},{""x"":3,""y"":0,""t"":2167},{""x"":4,""y"":0,""t"":2351},{""x"":5,""y"":0,""t"":2500},{""x"":6,""y"":0,""t"":2684},{""x"":6,""y"":1,""t"":3451},{""x"":5,""y"":1,""t"":4035},{""x"":4,""y"":1,""t"":4201},{""x"":4,""y"":2,""t"":6401},{""x"":3,""y"":2,""t"":6815},{""x"":2,""y"":2,""t"":7119},{""x"":2,""y"":3,""t"":9785},{""x"":1,""y"":3,""t"":11968},{""x"":0,""y"":3,""t"":12168},{""x"":0,""y"":4,""t"":14836},{""x"":0,""y"":5,""t"":15052},{""x"":0,""y"":6,""t"":15235},{""x"":0,""y"":7,""t"":15602},{""x"":1,""y"":7,""t"":16653},{""x"":2,""y"":7,""t"":16868},{""x"":3,""y"":7,""t"":17185},{""x"":3,""y"":6,""t"":17752},{""x"":4,""y"":6,""t"":18069},{""x"":3,""y"":6,""t"":18569},{""x"":2,""y"":6,""t"":18786},{""x"":1,""y"":6,""t"":18969},{""x"":1,""y"":5,""t"":19366},{""x"":1,""y"":4,""t"":19536},{""x"":1,""y"":3,""t"":19720},{""x"":2,""y"":3,""t"":22237},{""x"":2,""y"":2,""t"":22519},{""x"":3,""y"":2,""t"":23085},{""x"":4,""y"":2,""t"":23253},{""x"":5,""y"":2,""t"":23419},{""x"":6,""y"":2,""t"":23568},{""x"":7,""y"":2,""t"":24602},{""x"":7,""y"":3,""t"":26270},{""x"":6,""y"":3,""t"":27019},{""x"":5,""y"":3,""t"":27236},{""x"":4,""y"":3,""t"":27420},{""x"":3,""y"":3,""t"":28520},{""x"":3,""y"":4,""t"":28853},{""x"":4,""y"":4,""t"":29370},{""x"":5,""y"":4,""t"":29536},{""x"":6,""y"":4,""t"":29719},{""x"":7,""y"":4,""t"":30165},{""x"":7,""y"":5,""t"":30754},{""x"":6,""y"":5,""t"":32154},{""x"":5,""y"":5,""t"":32319},{""x"":6,""y"":5,""t"":33055},{""x"":6,""y"":6,""t"":33421},{""x"":6,""y"":7,""t"":33970},{""x"":7,""y"":7,""t"":34287},{""x"":7,""y"":6,""t"":34787}]"
4m1pcmsrf4,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":18236},{""x"":2,""y"":0,""t"":18536},{""x"":3,""y"":0,""t"":18753},{""x"":4,""y"":0,""t"":19018},{""x"":5,""y"":0,""t"":19218},{""x"":6,""y"":0,""t"":20133},{""x"":6,""y"":1,""t"":20863},{""x"":6,""y"":2,""t"":22313},{""x"":7,""y"":2,""t"":23362},{""x"":7,""y"":3,""t"":23827},{""x"":7,""y"":4,""t"":24077},{""x"":7,""y"":5,""t"":24294},{""x"":7,""y"":6,""t"":24494},{""x"":7,""y"":7,""t"":24676},{""x"":6,""y"":7,""t"":25258},{""x"":6,""y"":6,""t"":26022},{""x"":6,""y"":5,""t"":26357},{""x"":6,""y"":4,""t"":26790},{""x"":6,""y"":5,""t"":28703},{""x"":5,""y"":5,""t"":29069},{""x"":5,""y"":4,""t"":29985},{""x"":5,""y"":3,""t"":31001},{""x"":6,""y"":3,""t"":32466},{""x"":5,""y"":3,""t"":33879},{""x"":5,""y"":4,""t"":35843},{""x"":4,""y"":4,""t"":36358},{""x"":3,""y"":4,""t"":37923},{""x"":3,""y"":3,""t"":38973},{""x"":2,""y"":3,""t"":39587},{""x"":1,""y"":3,""t"":40252},{""x"":1,""y"":4,""t"":41045},{""x"":1,""y"":5,""t"":41434},{""x"":1,""y"":6,""t"":42017},{""x"":2,""y"":6,""t"":42981},{""x"":3,""y"":6,""t"":44729},{""x"":4,""y"":6,""t"":45129},{""x"":3,""y"":6,""t"":45728},{""x"":3,""y"":7,""t"":46277},{""x"":2,""y"":7,""t"":46693},{""x"":1,""y"":7,""t"":46927},{""x"":0,""y"":7,""t"":47159},{""x"":0,""y"":6,""t"":47691},{""x"":0,""y"":5,""t"":47957},{""x"":0,""y"":4,""t"":48224},{""x"":0,""y"":3,""t"":48457},{""x"":1,""y"":3,""t"":50088},{""x"":2,""y"":3,""t"":50504},{""x"":2,""y"":2,""t"":51271},{""x"":3,""y"":2,""t"":53085},{""x"":4,""y"":2,""t"":53483},{""x"":4,""y"":3,""t"":53882},{""x"":4,""y"":2,""t"":55279},{""x"":5,""y"":2,""t"":55712},{""x"":5,""y"":1,""t"":56329},{""x"":4,""y"":1,""t"":56712}]"
1hbyf0r7be,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":1527},{""x"":2,""y"":0,""t"":1832},{""x"":3,""y"":0,""t"":2119},{""x"":4,""y"":0,""t"":2364},{""x"":4,""y"":1,""t"":2950},{""x"":4,""y"":2,""t"":3359},{""x"":3,""y"":2,""t"":3841},{""x"":2,""y"":2,""t"":4150},{""x"":2,""y"":3,""t"":4527},{""x"":1,""y"":3,""t"":4868},{""x"":0,""y"":3,""t"":5423},{""x"":0,""y"":4,""t"":7371},{""x"":0,""y"":5,""t"":7744},{""x"":0,""y"":6,""t"":8019},{""x"":0,""y"":7,""t"":8655},{""x"":1,""y"":7,""t"":9944},{""x"":2,""y"":7,""t"":10583},{""x"":3,""y"":7,""t"":11658},{""x"":3,""y"":6,""t"":12803},{""x"":4,""y"":6,""t"":13154},{""x"":3,""y"":6,""t"":13489},{""x"":2,""y"":6,""t"":13702},{""x"":1,""y"":6,""t"":13894},{""x"":1,""y"":5,""t"":14372},{""x"":1,""y"":4,""t"":14567},{""x"":1,""y"":3,""t"":15008},{""x"":2,""y"":3,""t"":15479},{""x"":3,""y"":3,""t"":15705},{""x"":3,""y"":4,""t"":16255},{""x"":4,""y"":4,""t"":16518},{""x"":5,""y"":4,""t"":17438},{""x"":5,""y"":5,""t"":17744},{""x"":6,""y"":5,""t"":18239},{""x"":6,""y"":6,""t"":18607},{""x"":6,""y"":7,""t"":19040},{""x"":7,""y"":7,""t"":19256},{""x"":7,""y"":6,""t"":19731},{""x"":7,""y"":7,""t"":19733},{""x"":7,""y"":6,""t"":20177},{""x"":7,""y"":5,""t"":20546},{""x"":7,""y"":4,""t"":20742},{""x"":6,""y"":4,""t"":21163},{""x"":6,""y"":3,""t"":22046},{""x"":5,""y"":3,""t"":22309},{""x"":4,""y"":3,""t"":22919},{""x"":5,""y"":3,""t"":23145},{""x"":6,""y"":3,""t"":23360},{""x"":7,""y"":3,""t"":23517},{""x"":7,""y"":2,""t"":23903},{""x"":6,""y"":2,""t"":24202},{""x"":5,""y"":2,""t"":24406},{""x"":5,""y"":1,""t"":24769},{""x"":5,""y"":0,""t"":25370},{""x"":6,""y"":0,""t"":25639},{""x"":6,""y"":1,""t"":25862}]"
nu3r3kbfgc,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":2297},{""x"":2,""y"":0,""t"":2788},{""x"":3,""y"":0,""t"":2820},{""x"":4,""y"":0,""t"":2854},{""x"":5,""y"":0,""t"":3179},{""x"":6,""y"":0,""t"":3529},{""x"":6,""y"":1,""t"":4447},{""x"":5,""y"":1,""t"":4895},{""x"":4,""y"":1,""t"":5290},{""x"":4,""y"":2,""t"":6883},{""x"":3,""y"":2,""t"":7280},{""x"":2,""y"":2,""t"":7694},{""x"":2,""y"":3,""t"":9040},{""x"":1,""y"":3,""t"":9419},{""x"":0,""y"":3,""t"":9759},{""x"":0,""y"":4,""t"":10288},{""x"":0,""y"":5,""t"":10780},{""x"":0,""y"":6,""t"":10814},{""x"":0,""y"":7,""t"":10844},{""x"":1,""y"":7,""t"":14878},{""x"":2,""y"":7,""t"":15275},{""x"":3,""y"":7,""t"":15633},{""x"":3,""y"":6,""t"":17323},{""x"":4,""y"":6,""t"":18581},{""x"":3,""y"":6,""t"":19193},{""x"":2,""y"":6,""t"":19491},{""x"":1,""y"":6,""t"":19830},{""x"":1,""y"":5,""t"":20512},{""x"":1,""y"":4,""t"":21011},{""x"":1,""y"":3,""t"":21805},{""x"":2,""y"":3,""t"":22931},{""x"":3,""y"":3,""t"":23293},{""x"":4,""y"":3,""t"":23786},{""x"":5,""y"":3,""t"":23813},{""x"":6,""y"":3,""t"":23844},{""x"":7,""y"":3,""t"":23875},{""x"":7,""y"":4,""t"":24499},{""x"":7,""y"":5,""t"":24788},{""x"":7,""y"":6,""t"":25055},{""x"":7,""y"":7,""t"":25506},{""x"":6,""y"":7,""t"":26241},{""x"":6,""y"":6,""t"":26883},{""x"":6,""y"":5,""t"":27244},{""x"":5,""y"":5,""t"":27957},{""x"":5,""y"":4,""t"":28800},{""x"":6,""y"":4,""t"":29792},{""x"":5,""y"":4,""t"":30210},{""x"":4,""y"":4,""t"":30562},{""x"":3,""y"":4,""t"":30912},{""x"":3,""y"":3,""t"":31499},{""x"":3,""y"":2,""t"":31784},{""x"":4,""y"":2,""t"":32233},{""x"":5,""y"":2,""t"":32516},{""x"":6,""y"":2,""t"":32798},{""x"":7,""y"":2,""t"":33086}]"
kyvqdjfcl6,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":1169},{""x"":2,""y"":0,""t"":1332},{""x"":3,""y"":0,""t"":1481},{""x"":4,""y"":0,""t"":1618},{""x"":5,""y"":0,""t"":1764},{""x"":6,""y"":0,""t"":1872},{""x"":6,""y"":1,""t"":2478},{""x"":6,""y"":2,""t"":3887},{""x"":6,""y"":3,""t"":4007},{""x"":6,""y"":4,""t"":4182},{""x"":6,""y"":5,""t"":4331},{""x"":6,""y"":6,""t"":4448},{""x"":6,""y"":7,""t"":4630},{""x"":7,""y"":7,""t"":5182},{""x"":7,""y"":6,""t"":5787},{""x"":7,""y"":5,""t"":5985},{""x"":7,""y"":4,""t"":6130},{""x"":7,""y"":3,""t"":6265},{""x"":7,""y"":2,""t"":6614},{""x"":6,""y"":2,""t"":7300},{""x"":5,""y"":2,""t"":7805},{""x"":5,""y"":1,""t"":8290},{""x"":4,""y"":1,""t"":9537},{""x"":4,""y"":2,""t"":9945},{""x"":3,""y"":2,""t"":11674},{""x"":2,""y"":2,""t"":12120},{""x"":2,""y"":3,""t"":12721},{""x"":3,""y"":3,""t"":13730},{""x"":4,""y"":3,""t"":13896},{""x"":5,""y"":3,""t"":14574},{""x"":5,""y"":4,""t"":15018},{""x"":5,""y"":5,""t"":15261},{""x"":5,""y"":4,""t"":15787},{""x"":4,""y"":4,""t"":16159},{""x"":3,""y"":4,""t"":16434},{""x"":3,""y"":3,""t"":17051},{""x"":2,""y"":3,""t"":18383},{""x"":1,""y"":3,""t"":18714},{""x"":0,""y"":3,""t"":18833},{""x"":0,""y"":4,""t"":19418},{""x"":0,""y"":5,""t"":19866},{""x"":0,""y"":6,""t"":20035},{""x"":0,""y"":7,""t"":20209},{""x"":1,""y"":7,""t"":20904},{""x"":2,""y"":7,""t"":21226},{""x"":3,""y"":7,""t"":21376},{""x"":3,""y"":6,""t"":21806},{""x"":4,""y"":6,""t"":22224},{""x"":3,""y"":6,""t"":22692},{""x"":2,""y"":6,""t"":22853},{""x"":1,""y"":6,""t"":23043},{""x"":0,""y"":6,""t"":23504},{""x"":1,""y"":6,""t"":24045},{""x"":1,""y"":5,""t"":24634},{""x"":1,""y"":4,""t"":24875}]"
